Best Fitness,Cp_min,Cp_max,Cg_min,Cg_max,w_min,w_max,gwn_std_dev
7.689248561859131,0.1,3.5,0.9,1.5,0.05,2.0,0.01
11.12995719909668,0.1,3.5,0.9,1.5,0.05,2.0,0.15
10.124094009399414,0.1,3.5,0.9,1.5,0.3,1.7,0.01
7.772036075592041,0.1,3.5,0.9,1.5,0.3,1.7,0.2
7.4842848777771,0.1,3.5,0.9,1.5,0.8,0.9,0.01
5.790456771850586,0.1,3.5,0.9,1.5,0.8,1.7,0.15
11.525967597961426,0.1,3.5,0.9,1.5,0.8,2.0,0.15
8.182476043701172,0.1,3.0,0.1,3.5,0.05,1.3,0.07
8.13673210144043,0.1,3.0,0.1,3.5,0.05,2.0,0.15
11.447226524353027,0.1,3.0,0.1,3.5,0.3,0.9,0.01
6.535397052764893,0.1,3.0,0.1,3.5,0.3,1.7,0.2
9.304733276367188,0.1,3.0,0.1,3.5,0.3,2.0,0.2
7.6407365798950195,0.1,3.0,0.1,3.5,0.8,1.3,0.2
6.510664939880371,0.1,3.0,0.1,3.5,0.8,2.0,0.07
16.431549072265625,0.1,3.0,0.1,3.0,0.05,0.9,0.07
7.588953495025635,0.1,3.0,0.1,3.0,0.05,1.7,0.07
7.671020030975342,0.1,3.0,0.1,3.0,0.05,1.7,0.2
5.791646957397461,0.1,3.0,0.1,3.0,0.3,1.3,0.07
5.734200477600098,0.1,3.0,0.1,3.0,0.3,1.7,0.07
12.077774047851562,0.1,3.0,0.1,3.0,0.8,0.9,0.15
5.6571173667907715,0.1,3.0,0.1,3.0,0.8,1.7,0.15
6.594968318939209,0.1,3.0,0.1,3.0,0.8,2.0,0.2
9.78217601776123,0.1,3.0,0.1,2.5,0.05,1.3,0.15
5.822472095489502,0.1,3.0,0.1,2.5,0.05,1.7,0.07
11.17771053314209,0.1,3.0,0.1,2.5,0.05,2.0,0.2
12.290828704833984,0.1,3.0,0.1,2.5,0.3,1.3,0.2
5.635865688323975,0.1,3.0,0.1,2.5,0.3,2.0,0.01
4.101718902587891,0.1,3.0,0.1,2.5,0.8,0.9,0.2
4.14764928817749,0.1,3.0,0.1,2.5,0.8,1.7,0.15
9.365384101867676,0.1,3.0,0.1,2.5,0.8,2.0,0.2
8.721190452575684,0.1,3.0,0.1,2.0,0.05,1.3,0.15
7.435953140258789,0.1,3.0,0.1,2.0,0.05,1.7,0.2
12.992758750915527,0.1,3.0,0.1,2.0,0.3,0.9,0.01
4.629398345947266,0.1,3.0,0.1,2.0,0.3,1.3,0.2
10.892415046691895,0.1,3.0,0.1,2.0,0.3,2.0,0.2
8.127851486206055,0.1,3.0,0.1,2.0,0.8,0.9,0.15
9.313457489013672,0.1,3.0,0.1,2.0,0.8,1.7,0.2
16.129817962646484,0.1,3.0,0.1,1.5,0.05,0.9,0.01
16.38412857055664,0.1,3.0,0.1,1.5,0.05,1.7,0.07
5.254698276519775,0.1,3.0,0.1,1.5,0.05,1.7,0.15
18.564123153686523,0.1,3.0,0.1,1.5,0.3,0.9,0.2
7.17211389541626,0.1,3.0,0.1,1.5,0.3,1.3,0.15
6.449623107910156,0.1,3.0,0.1,1.5,0.3,2.0,0.2
4.935492992401123,0.1,3.0,0.1,1.5,0.8,1.3,0.01
4.17741060256958,0.1,3.0,0.1,1.5,0.8,1.3,0.2
9.909762382507324,0.1,3.0,0.1,1.5,0.8,2.0,0.01
11.980566024780273,0.1,3.0,0.3,3.5,0.05,1.3,0.01
10.163609504699707,0.1,3.5,0.1,3.5,0.05,1.3,0.01
4.117503643035889,0.1,3.5,0.1,3.5,0.3,0.9,0.15
6.6156744956970215,0.1,3.5,0.1,3.5,0.8,0.9,0.2
5.788647174835205,0.1,3.5,0.1,3.5,0.8,1.7,0.07
11.544953346252441,0.1,3.5,0.1,3.0,0.05,0.9,0.01
8.993840217590332,0.1,3.5,0.1,3.0,0.05,1.7,0.15
5.113550186157227,0.1,3.5,0.1,3.0,0.3,1.7,0.2
5.79773473739624,0.1,3.5,0.1,3.0,0.3,2.0,0.2
4.960025310516357,0.1,3.5,0.1,3.0,0.8,1.7,0.07
9.133035659790039,0.1,3.5,0.1,3.0,0.8,2.0,0.2
4.938612937927246,0.1,3.5,0.1,2.5,0.05,2.0,0.01
6.707449436187744,0.1,3.5,0.1,2.5,0.3,1.7,0.07
8.285219192504883,0.1,3.5,0.1,2.5,0.8,0.9,0.15
5.307070255279541,0.1,3.5,0.1,2.5,0.8,1.3,0.2
7.496184825897217,0.1,3.5,0.1,2.0,0.05,0.9,0.07
5.84397554397583,0.1,3.5,0.1,2.0,0.05,2.0,0.15
11.528643608093262,0.1,3.5,0.1,2.0,0.3,1.3,0.15
5.714995861053467,0.1,3.5,0.1,2.0,0.8,0.9,0.2
6.2542595863342285,0.1,3.5,0.1,2.0,0.8,2.0,0.01
10.079766273498535,0.1,3.5,0.1,2.0,0.8,2.0,0.15
11.604724884033203,0.1,3.5,0.1,1.5,0.05,1.7,0.2
11.367596626281738,0.1,3.5,0.1,1.5,0.3,1.3,0.01
7.606011390686035,0.1,3.5,0.1,1.5,0.3,2.0,0.2
7.082221031188965,0.1,3.5,0.1,1.5,0.8,1.7,0.15
6.026486873626709,0.1,3.5,0.1,1.5,0.8,2.0,0.15
5.826929092407227,0.1,3.5,0.3,3.5,0.05,2.0,0.07
4.819051742553711,0.1,3.5,0.3,3.5,0.3,1.3,0.01
4.3540849685668945,0.1,3.5,0.3,3.5,0.3,1.7,0.2
2.9279725551605225,0.1,3.5,0.3,3.5,0.8,1.7,0.01
6.717800617218018,0.1,3.5,0.3,3.5,0.8,1.7,0.15
4.01077938079834,0.1,3.5,0.3,3.0,0.05,1.7,0.15
8.643485069274902,0.1,3.5,0.3,3.0,0.3,0.9,0.07
6.177578449249268,0.1,3.5,0.3,3.0,0.3,1.3,0.2
7.894486904144287,0.1,3.5,0.3,3.0,0.8,1.7,0.07
9.31556224822998,0.1,3.5,0.3,3.0,0.8,2.0,0.2
7.222220420837402,0.1,3.5,0.3,2.5,0.05,1.7,0.01
6.7610673904418945,0.1,3.5,0.3,2.5,0.05,2.0,0.15
5.836551666259766,0.1,3.5,0.3,2.5,0.3,1.7,0.01
6.472731113433838,0.1,3.5,0.3,2.5,0.8,1.3,0.07
5.207290172576904,0.1,3.5,0.3,2.5,0.8,2.0,0.2
6.8754377365112305,0.1,3.5,0.3,2.0,0.05,1.3,0.2
8.468768119812012,0.1,3.5,0.3,2.0,0.05,2.0,0.01
11.00487995147705,0.1,3.5,0.3,2.0,0.3,1.7,0.01
5.622955799102783,0.1,3.5,0.3,2.0,0.8,0.9,0.15
6.911844253540039,0.1,3.5,0.3,2.0,0.8,1.3,0.2
9.714746475219727,0.1,3.5,0.3,1.5,0.05,1.3,0.15
13.43571662902832,0.1,3.5,0.3,1.5,0.05,2.0,0.15
5.476235866546631,0.1,3.5,0.3,1.5,0.3,1.3,0.2
7.46376895904541,0.1,3.5,0.3,1.5,0.8,1.3,0.07
6.470773220062256,0.1,3.5,0.3,1.5,0.8,1.7,0.15
10.203524589538574,0.1,3.5,0.5,3.5,0.05,1.7,0.07
9.07841968536377,0.1,3.5,0.5,3.5,0.05,1.7,0.2
4.622319221496582,0.1,3.5,0.5,3.5,0.3,1.7,0.15
5.3141350746154785,0.1,3.5,0.5,3.5,0.8,1.3,0.15
5.1016058921813965,0.1,3.5,0.5,3.5,0.8,2.0,0.01
5.806748390197754,0.1,3.5,0.5,3.0,0.05,1.3,0.15
7.140519142150879,0.1,3.5,0.5,3.0,0.05,2.0,0.01
7.549818992614746,0.1,3.5,0.5,3.0,0.3,2.0,0.07
4.439270973205566,0.1,3.5,0.5,3.0,0.3,2.0,0.2
4.322929382324219,0.1,3.5,0.5,3.0,0.8,1.7,0.15
9.538225173950195,0.1,3.5,0.5,2.5,0.05,1.3,0.01
9.161151885986328,0.1,3.5,0.5,2.5,0.05,2.0,0.07
5.924746036529541,0.1,3.5,0.5,2.5,0.3,2.0,0.15
5.845207214355469,0.1,3.5,0.5,2.5,0.3,2.0,0.2
4.724939346313477,0.1,3.5,0.5,2.5,0.8,1.7,0.01
7.37249231338501,0.1,3.5,0.5,2.0,0.05,1.3,0.07
6.920328140258789,0.1,3.5,0.5,2.0,0.05,2.0,0.15
5.2076287269592285,0.1,3.5,0.5,2.0,0.3,2.0,0.01
8.770938873291016,0.1,3.5,0.5,2.0,0.8,0.9,0.07
7.251470565795898,0.1,3.5,0.5,2.0,0.8,1.3,0.15
8.559751510620117,0.1,3.5,0.5,1.5,0.05,1.3,0.01
11.344690322875977,0.1,3.5,0.5,1.5,0.05,2.0,0.2
8.204172134399414,0.1,3.5,0.5,1.5,0.3,2.0,0.01
8.047207832336426,0.1,3.5,0.5,1.5,0.8,1.3,0.07
7.323514938354492,0.1,3.5,0.5,1.5,0.8,1.7,0.15
5.501846790313721,0.1,3.5,0.7,3.5,0.05,1.3,0.2
6.261094570159912,0.1,3.5,0.7,3.5,0.05,2.0,0.07
5.383132457733154,0.1,3.5,0.7,3.5,0.3,1.3,0.07
5.855513572692871,0.1,3.5,0.7,3.5,0.8,0.9,0.15
5.959526062011719,0.1,3.5,0.7,3.5,0.8,2.0,0.15
8.231807708740234,0.1,3.5,0.7,3.0,0.05,1.7,0.15
8.479249000549316,0.1,3.5,0.7,3.0,0.05,2.0,0.07
6.696102142333984,0.1,3.5,0.7,3.0,0.3,2.0,0.01
5.059772491455078,0.1,3.5,0.7,3.0,0.8,0.9,0.01
4.287805080413818,0.1,3.5,0.7,3.0,0.8,1.3,0.2
7.604822635650635,0.1,3.5,0.1,3.5,0.05,2.0,0.07
5.167900085449219,0.1,3.5,0.1,3.5,0.05,2.0,0.2
5.581696033477783,0.1,3.5,0.1,3.5,0.3,2.0,0.01
6.974261283874512,0.1,3.5,0.1,3.5,0.8,2.0,0.01
12.120779037475586,0.1,3.5,0.1,3.0,0.05,1.3,0.07
5.771181583404541,0.1,3.5,0.1,3.0,0.3,1.3,0.2
7.889919757843018,0.1,3.5,0.1,3.0,0.3,2.0,0.07
4.818481922149658,0.1,3.5,0.1,3.0,0.8,1.3,0.15
8.516281127929688,0.1,3.5,0.1,2.5,0.05,1.7,0.07
5.552396774291992,0.1,3.5,0.1,2.5,0.05,2.0,0.15
9.903109550476074,0.1,3.5,0.1,2.5,0.3,2.0,0.01
5.7692155838012695,0.1,3.5,0.1,2.5,0.8,1.3,0.15
9.109269142150879,0.1,3.5,0.1,2.5,0.8,1.7,0.2
7.949202060699463,0.1,3.5,0.1,2.0,0.05,2.0,0.07
8.10637378692627,0.1,3.5,0.1,2.0,0.3,0.9,0.2
8.09303092956543,0.1,3.5,0.1,2.0,0.8,1.3,0.01
8.5546293258667,0.1,3.5,0.1,2.0,0.8,1.3,0.15
14.10483455657959,0.1,3.5,0.1,1.5,0.05,1.3,0.01
11.392376899719238,0.1,3.5,0.1,1.5,0.05,1.7,0.15
8.422320365905762,0.1,3.5,0.1,1.5,0.3,1.7,0.15
5.6413092613220215,0.1,3.5,0.1,1.5,0.8,1.7,0.01
8.01174259185791,0.1,3.5,0.3,3.5,0.05,1.3,0.01
5.904306411743164,0.1,3.5,0.3,3.5,0.05,2.0,0.01
5.18271541595459,0.1,3.5,0.3,3.5,0.3,1.3,0.07
6.144955158233643,0.1,3.5,0.3,3.5,0.8,0.9,0.07
4.2795844078063965,0.1,3.5,0.3,3.5,0.8,2.0,0.2
6.581585884094238,0.1,3.5,0.3,3.0,0.05,1.3,0.2
6.920943737030029,0.1,3.5,0.3,3.0,0.3,0.9,0.01
6.470795154571533,0.1,3.5,0.3,3.0,0.3,2.0,0.15
4.924765110015869,0.1,3.5,0.3,3.0,0.8,0.9,0.2
7.702868938446045,0.1,3.5,0.3,3.0,0.8,1.7,0.15
5.65369176864624,0.1,3.5,0.3,2.5,0.05,1.7,0.2
7.009072780609131,0.1,3.5,0.3,2.5,0.3,1.7,0.07
5.759556770324707,0.1,3.5,0.3,2.5,0.3,1.7,0.2
5.808272361755371,0.1,3.5,0.3,2.5,0.8,1.3,0.01
9.289307594299316,0.1,3.5,0.3,2.0,0.05,1.7,0.01
4.87096643447876,0.1,3.5,0.3,2.0,0.05,1.7,0.15
9.181413650512695,0.1,3.5,0.3,2.0,0.3,2.0,0.07
5.297551155090332,0.1,3.5,0.3,2.0,0.8,1.3,0.07
9.717758178710938,0.1,3.5,0.3,2.0,0.8,2.0,0.01
7.74386739730835,0.1,3.5,0.3,1.5,0.05,1.7,0.15
5.964051723480225,0.1,3.5,0.3,1.5,0.3,1.3,0.15
8.65365219116211,0.1,3.5,0.3,1.5,0.3,2.0,0.15
6.187934875488281,0.1,3.5,0.3,1.5,0.8,1.7,0.07
4.812950134277344,0.1,3.5,0.5,3.5,0.05,1.3,0.01
3.3696584701538086,0.1,3.5,0.5,3.5,0.3,1.7,0.01
6.423655986785889,0.1,3.5,0.5,3.5,0.3,2.0,0.07
4.620047092437744,0.1,3.5,0.5,3.5,0.8,1.7,0.15
11.017501831054688,0.1,3.5,0.5,3.5,0.8,2.0,0.2
6.244485855102539,0.1,3.5,0.5,3.0,0.05,2.0,0.15
5.3307600021362305,0.1,3.5,0.5,3.0,0.3,1.7,0.07
5.739178657531738,0.1,3.5,0.5,3.0,0.8,0.9,0.01
12.97424030303955,0.1,3.5,0.5,3.0,0.8,2.0,0.01
5.756887912750244,0.1,3.5,0.5,2.5,0.05,1.3,0.2
7.295395374298096,0.1,3.5,0.5,2.5,0.3,1.3,0.15
6.817923545837402,0.1,3.5,0.5,2.5,0.3,1.7,0.15
5.3204169273376465,0.1,3.5,0.5,2.5,0.8,0.9,0.15
5.42282772064209,0.1,3.5,0.5,2.0,0.05,0.9,0.01
6.723174571990967,0.1,3.5,0.5,2.0,0.05,1.7,0.15
6.579524993896484,0.1,3.5,0.5,2.0,0.3,2.0,0.2
9.338990211486816,0.1,3.5,0.5,2.0,0.8,1.3,0.2
14.99431037902832,0.1,3.5,0.5,1.5,0.05,0.9,0.15
7.837606430053711,0.1,3.5,0.5,1.5,0.05,2.0,0.07
10.219219207763672,0.1,3.5,0.5,1.5,0.3,1.7,0.07
12.253833770751953,0.1,3.5,0.5,1.5,0.8,0.9,0.15
4.785215854644775,0.1,3.5,0.5,1.5,0.8,1.3,0.15
12.405172348022461,0.1,3.5,0.7,3.5,0.05,1.7,0.07
7.225162506103516,0.1,3.5,0.7,3.5,0.05,2.0,0.2
4.5172038078308105,0.1,3.5,0.7,3.5,0.3,2.0,0.01
4.613646984100342,0.1,3.5,0.7,3.5,0.8,1.3,0.01
8.125991821289062,0.1,3.5,0.7,3.5,0.8,2.0,0.2
8.094830513000488,0.1,3.5,0.7,3.0,0.05,1.7,0.01
5.225499153137207,0.1,3.5,0.7,3.0,0.3,1.3,0.2
7.655591011047363,0.1,3.5,0.7,3.0,0.3,2.0,0.15
4.814042091369629,0.1,3.5,0.7,3.0,0.8,1.7,0.01
4.1457953453063965,0.1,3.5,0.7,2.5,0.05,1.3,0.07
9.268213272094727,0.1,3.5,0.7,2.5,0.05,2.0,0.01
5.11987829208374,0.1,3.5,0.7,2.5,0.3,1.7,0.07
4.3538737297058105,0.1,3.5,0.7,2.5,0.8,0.9,0.07
4.43900728225708,0.1,3.5,0.7,2.5,0.8,2.0,0.2
13.40925121307373,0.1,3.5,0.7,2.0,0.05,1.3,0.07
6.729253768920898,0.1,3.5,0.7,2.0,0.05,1.7,0.01
5.900378704071045,0.1,3.5,0.7,2.0,0.3,0.9,0.2
6.839417934417725,0.1,3.5,0.7,2.0,0.3,2.0,0.15
7.855401039123535,0.1,3.5,0.7,2.0,0.8,1.7,0.07
8.174676895141602,0.1,3.5,0.7,1.5,0.05,1.3,0.2
9.698944091796875,0.1,3.5,0.7,1.5,0.05,2.0,0.2
5.135440349578857,0.1,3.5,0.7,1.5,0.3,1.7,0.15
9.325213432312012,0.1,3.5,0.7,1.5,0.3,2.0,0.07
5.175895690917969,0.1,3.5,0.7,1.5,0.8,1.7,0.15
6.3810319900512695,0.1,3.5,0.9,3.5,0.05,1.3,0.2
4.084109783172607,0.1,3.5,0.9,3.5,0.05,1.7,0.2
4.549973487854004,0.1,3.5,0.9,3.5,0.3,2.0,0.01
7.860208034515381,0.1,3.5,0.9,3.5,0.8,0.5,0.15
3.754295587539673,0.1,3.5,0.9,3.5,0.8,1.3,0.2
7.657760143280029,0.1,3.5,0.9,3.0,0.05,1.3,0.07
5.8501386642456055,0.1,3.5,0.9,3.0,0.05,1.7,0.15
2.2970452308654785,0.1,3.5,0.9,3.0,0.3,1.7,0.15
5.759221076965332,0.1,3.5,0.9,3.0,0.3,2.0,0.01
4.412070274353027,0.1,3.5,0.9,3.0,0.8,0.9,0.2
6.320184707641602,0.1,3.5,0.9,3.0,0.8,2.0,0.2
6.713179111480713,0.1,3.5,0.9,2.5,0.05,1.7,0.2
6.906625270843506,0.1,3.5,0.9,2.5,0.3,1.3,0.01
8.710185050964355,0.1,3.5,0.9,2.5,0.3,2.0,0.2
5.83960485458374,0.1,3.5,0.9,2.5,0.8,1.7,0.2
6.515681266784668,0.1,3.5,0.9,2.0,0.05,1.3,0.01
4.654257774353027,0.1,3.5,0.9,2.0,0.05,1.7,0.15
4.808126449584961,0.1,3.5,0.9,2.0,0.3,1.7,0.15
5.462554931640625,0.1,3.5,0.9,2.0,0.3,1.7,0.2
4.425799369812012,0.1,3.5,0.9,2.0,0.8,1.3,0.15
13.219109535217285,0.1,3.5,0.9,1.5,0.05,0.9,0.01
8.52189826965332,0.1,3.5,0.9,1.5,0.05,1.7,0.2
8.939661026000977,0.1,3.5,0.9,1.5,0.3,1.3,0.07
4.811556339263916,0.1,3.5,0.9,1.5,0.8,1.3,0.01
7.960701942443848,0.1,3.5,0.9,1.5,0.8,1.7,0.2
4.216452598571777,0.1,3.0,0.1,3.5,0.05,1.7,0.07
4.8738884925842285,0.1,3.0,0.1,3.5,0.05,1.7,0.15
5.467720031738281,0.1,3.0,0.1,3.5,0.3,1.3,0.2
5.222006320953369,0.1,3.0,0.1,3.5,0.3,2.0,0.15
6.799277305603027,0.1,3.0,0.1,3.5,0.8,1.7,0.01
10.955329895019531,0.1,3.0,0.1,3.0,0.05,1.3,0.01
4.9880876541137695,0.1,3.0,0.1,3.0,0.05,2.0,0.07
4.278462886810303,0.1,3.0,0.1,3.0,0.3,1.7,0.15
7.222128391265869,0.1,3.0,0.1,3.0,0.8,0.9,0.01
7.358071327209473,0.1,3.0,0.1,3.0,0.8,1.3,0.2
13.129842758178711,0.1,3.0,0.1,2.5,0.05,1.7,0.01
8.09820556640625,0.1,3.0,0.1,2.5,0.05,2.0,0.15
5.3759026527404785,0.1,3.0,0.1,2.5,0.3,2.0,0.2
7.46055269241333,0.1,3.0,0.1,2.5,0.3,2.0,0.15
9.123795509338379,0.1,3.0,0.1,2.5,0.8,2.0,0.07
8.741998672485352,0.1,3.0,0.1,2.0,0.05,1.7,0.01
5.490124225616455,0.1,3.5,0.1,3.5,0.05,2.0,0.01
7.115856647491455,0.1,3.5,0.1,3.5,0.3,2.0,0.15
5.9482011795043945,0.1,3.5,0.1,3.5,0.8,1.3,0.15
8.820556640625,0.1,3.5,0.1,3.0,0.05,1.7,0.2
7.412664413452148,0.1,3.5,0.1,3.0,0.05,2.0,0.15
7.652078151702881,0.1,3.5,0.1,3.0,0.3,1.7,0.15
5.370639324188232,0.1,3.5,0.1,3.0,0.8,1.7,0.01
11.185428619384766,0.1,3.5,0.1,2.5,0.05,1.3,0.01
6.683008193969727,0.1,3.5,0.1,2.5,0.05,1.7,0.2
5.5958967208862305,0.1,3.5,0.1,2.5,0.3,1.3,0.15
5.151134967803955,0.1,3.5,0.1,2.5,0.8,0.9,0.07
10.999228477478027,0.1,3.5,0.1,2.0,0.05,1.3,0.15
9.717137336730957,0.1,3.5,0.1,2.0,0.05,1.7,0.2
8.922856330871582,0.1,3.5,0.1,2.0,0.3,2.0,0.01
5.330947399139404,0.1,3.5,0.1,2.0,0.8,0.9,0.01
7.17885160446167,0.1,3.5,0.1,1.5,0.05,1.7,0.01
10.282546997070312,0.1,3.5,0.1,1.5,0.3,0.9,0.2
7.059799671173096,0.1,3.5,0.1,1.5,0.3,1.7,0.07
5.781268119812012,0.1,3.5,0.1,1.5,0.8,2.0,0.2
5.263948917388916,0.1,3.5,0.3,3.5,0.05,1.7,0.07
4.363330364227295,0.1,3.5,0.3,3.5,0.3,1.7,0.15
6.931159973144531,0.1,3.5,0.3,3.5,0.3,1.7,0.07
3.6375362873077393,0.1,3.5,0.3,3.5,0.8,1.7,0.2
7.927443504333496,0.1,3.5,0.3,3.0,0.05,1.7,0.2
4.5487871170043945,0.1,3.5,0.3,3.0,0.05,2.0,0.2
5.966650009155273,0.1,3.5,0.3,3.0,0.8,0.9,0.07
7.054725646972656,0.1,3.5,0.3,3.0,0.8,2.0,0.07
10.387508392333984,0.1,3.5,0.3,2.5,0.05,1.7,0.07
10.348197937011719,0.1,3.5,0.3,2.5,0.3,1.3,0.2
3.9512112140655518,0.1,3.5,0.3,2.5,0.3,2.0,0.15
8.73106861114502,0.1,3.5,0.3,2.5,0.8,1.7,0.01
8.058774948120117,0.1,3.5,0.3,2.0,0.05,1.3,0.15
8.105957984924316,0.1,3.5,0.3,2.0,0.3,1.3,0.01
7.776712417602539,0.1,3.5,0.3,2.0,0.3,1.7,0.07
5.465989112854004,0.1,3.5,0.3,2.0,0.8,1.7,0.15
11.831751823425293,0.1,3.5,0.3,1.5,0.05,2.0,0.07
9.5789213180542,0.1,3.5,0.3,1.5,0.3,1.7,0.01
6.730517387390137,0.1,3.5,0.3,1.5,0.8,0.9,0.2
6.970717430114746,0.1,3.5,0.3,1.5,0.8,2.0,0.07
5.675678730010986,0.1,3.5,0.5,3.5,0.05,2.0,0.07
5.382950782775879,0.1,3.5,0.5,3.5,0.3,1.3,0.01
6.8669257164001465,0.1,3.5,0.5,3.5,0.3,2.0,0.15
14.30644416809082,0.1,3.5,0.1,3.5,0.05,0.9,0.2
4.984968662261963,0.1,3.5,0.1,3.5,0.05,1.3,0.15
7.657965660095215,0.1,3.5,0.1,3.5,0.3,1.7,0.2
7.648725986480713,0.1,3.5,0.1,3.5,0.8,2.0,0.07
16.484346389770508,0.1,3.5,0.1,3.0,0.05,0.9,0.15
10.716350555419922,0.1,3.5,0.1,3.0,0.05,1.3,0.2
5.508939743041992,0.1,3.5,0.1,3.0,0.3,1.7,0.07
4.678756237030029,0.1,3.5,0.1,3.0,0.8,0.9,0.2
5.4116339683532715,0.1,3.5,0.1,3.0,0.8,1.3,0.01
10.897883415222168,0.1,3.5,0.1,2.5,0.05,2.0,0.07
15.835556030273438,0.1,3.5,0.1,2.5,0.3,0.9,0.15
5.421008110046387,0.1,3.5,0.1,2.5,0.3,2.0,0.2
9.60980224609375,0.1,3.5,0.1,2.5,0.8,1.7,0.01
8.190821647644043,0.1,3.5,0.1,2.5,0.8,2.0,0.01
11.63856029510498,0.1,3.5,0.1,2.0,0.05,1.7,0.07
14.487468719482422,0.1,3.5,0.1,2.0,0.3,0.9,0.07
6.511277675628662,0.1,3.5,0.1,2.0,0.3,2.0,0.15
8.642133712768555,0.1,3.5,0.1,2.0,0.8,2.0,0.07
19.464984893798828,0.1,3.5,0.1,1.5,0.05,0.9,0.2
5.393898010253906,0.1,3.5,0.1,1.5,0.05,2.0,0.2
9.9752779006958,0.1,3.5,0.1,1.5,0.3,1.3,0.07
8.213522911071777,0.1,3.5,0.1,1.5,0.8,0.9,0.2
7.80612850189209,0.1,3.5,0.1,1.5,0.8,1.7,0.07
5.285731315612793,0.1,3.5,0.3,3.5,0.05,1.3,0.07
14.303786277770996,0.1,3.5,0.3,3.5,0.3,0.9,0.15
7.361191749572754,0.1,3.5,0.3,3.5,0.3,2.0,0.07
10.419516563415527,0.1,3.5,0.3,3.5,0.8,1.3,0.07
14.05663776397705,0.1,3.5,0.3,3.5,0.8,2.0,0.01
6.167372703552246,0.1,3.5,0.3,3.0,0.05,1.3,0.07
8.660680770874023,0.1,3.5,0.3,3.0,0.3,1.7,0.01
7.983684062957764,0.1,3.5,0.3,3.0,0.3,2.0,0.07
5.547494411468506,0.1,3.5,0.3,3.0,0.8,0.9,0.01
12.101140022277832,0.1,3.5,0.3,2.5,0.05,1.3,0.01
11.37146282196045,0.1,3.5,0.3,2.5,0.05,1.3,0.2
4.785542964935303,0.1,3.5,0.3,2.5,0.3,2.0,0.2
8.932121276855469,0.1,3.5,0.3,2.5,0.8,1.7,0.15
7.609654426574707,0.1,3.5,0.3,2.5,0.8,2.0,0.01
8.463362693786621,0.1,3.5,0.3,2.0,0.05,1.7,0.07
11.134522438049316,0.1,3.5,0.3,2.0,0.3,0.9,0.07
10.106535911560059,0.1,3.5,0.3,2.0,0.3,2.0,0.2
8.235824584960938,0.1,3.5,0.3,2.0,0.8,2.0,0.07
15.98319149017334,0.1,3.5,0.3,2.0,0.8,2.0,0.15
4.971778869628906,0.1,3.5,0.3,1.5,0.05,1.3,0.01
7.740450382232666,0.1,3.5,0.3,1.5,0.3,1.7,0.15
9.66294002532959,0.1,3.5,0.3,1.5,0.3,2.0,0.01
8.899556159973145,0.1,3.5,0.3,1.5,0.8,0.9,0.01
10.070638656616211,0.1,3.5,0.5,3.5,0.05,1.3,0.07
5.473189353942871,0.1,3.5,0.5,3.5,0.05,2.0,0.15
5.816116809844971,0.1,3.5,0.5,3.5,0.3,2.0,0.2
5.440731525421143,0.1,3.5,0.5,3.5,0.8,0.9,0.2
8.211929321289062,0.1,3.5,0.5,3.5,0.8,1.7,0.01
10.862593650817871,0.1,3.5,0.5,3.0,0.05,1.7,0.01
7.2668328285217285,0.1,3.5,0.5,3.0,0.05,2.0,0.2
13.96644401550293,0.1,3.5,0.5,3.0,0.3,0.9,0.2
8.576069831848145,0.1,3.5,0.5,3.0,0.8,0.9,0.07
5.121300220489502,0.1,3.5,0.5,3.0,0.8,1.3,0.07
10.118192672729492,0.1,3.5,0.5,2.5,0.05,1.3,0.07
6.096636772155762,0.1,3.5,0.5,2.5,0.05,2.0,0.2
7.562562942504883,0.1,3.5,0.5,2.5,0.3,0.9,0.15
4.700751304626465,0.1,3.5,0.5,2.5,0.3,2.0,0.01
6.782296657562256,0.1,3.5,0.5,2.5,0.8,1.7,0.07
18.79513931274414,0.1,3.5,0.5,2.0,0.05,0.9,0.15
11.660948753356934,0.1,3.5,0.5,2.0,0.05,1.3,0.15
9.020930290222168,0.1,3.5,0.5,2.0,0.3,1.3,0.01
4.912712574005127,0.1,3.5,0.5,2.0,0.3,2.0,0.07
14.961153984069824,0.1,3.5,0.5,2.0,0.8,0.9,0.01
15.809935569763184,0.1,3.5,0.5,2.0,0.8,2.0,0.01
8.938682556152344,0.1,3.5,0.5,1.5,0.05,1.7,0.01
12.921516418457031,0.1,3.5,0.5,1.5,0.3,0.9,0.07
5.530600070953369,0.1,3.5,0.5,1.5,0.3,1.3,0.2
7.020085334777832,0.1,3.5,0.5,1.5,0.8,1.7,0.01
5.2516679763793945,0.1,3.5,0.5,1.5,0.8,2.0,0.2
8.505287170410156,0.1,3.5,0.7,3.5,0.05,0.9,0.2
11.684806823730469,0.1,3.5,0.7,3.5,0.3,0.9,0.07
5.6723151206970215,0.1,3.5,0.7,3.5,0.3,2.0,0.15
5.960230350494385,0.1,3.5,0.7,3.5,0.8,0.9,0.07
5.253360748291016,0.1,3.5,0.7,3.5,0.8,1.7,0.07
15.382251739501953,0.1,3.5,0.7,3.0,0.05,1.3,0.01
5.440053462982178,0.1,3.5,0.7,3.0,0.3,0.9,0.01
5.350393295288086,0.1,3.5,0.7,3.0,0.3,1.3,0.07
5.41276216506958,0.1,3.5,0.7,3.0,0.3,2.0,0.07
